start,end,size,shape,tags,count
920689409,920689463,54,mixed,BX91|BXA0,2
920694048,920694081,33,mixed,BX91|BXA0,2
920707642,920707678,36,mixed,BX91|BXA0,2
920712254,920712331,77,mixed,BX91|BXA0|BXU,3
920725214,920725323,109,mixed,BX*Hd|BXA0|BXU,3
920729810,920729815,5,mixed,BXA0,1
920751073,920751134,61,mixed,BX{|BX{,2
920755471,920755530,59,mixed,BX{|BX{,2
920766793,920766835,42,mixed,BX91|BXBa,2
920770621,920770626,5,mixed,BX91,1
920781872,920781965,93,mixed,BX91|BXU,2
920785739,920785828,89,mixed,BX91|BXU,2
920797050,920797055,5,mixed,BX91,1
920800796,920800801,5,mixed,BX91,1
920821756,920821761,5,mixed,BXU,1
920825877,920825882,5,mixed,BXU,1
920836680,920836779,99,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
920840451,920840519,68,primary_chain_no4,BX*Hd|BX91|BXA0,3
920851276,920851349,73,primary_chain_no4,BX*Hd|BX91|BXA0,3
920855176,920855285,109,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
920866667,920866738,71,primary_chain_no4,BX*Hd|BX91|BXA0,3
920871431,920871505,74,primary_chain_no4,BX*Hd|BX91|BXA0,3
920892406,920892411,5,mixed,BX{,1
920897607,920897612,5,mixed,BX{,1
920910046,920910082,36,mixed,BX91|BXA0,2
920914691,920914751,60,mixed,BX91|BXA0,2
920927334,920927377,43,mixed,BX91|BXA0,2
920932241,920932281,40,mixed,BX91|BXA0,2
920944282,920944318,36,mixed,BX91|BXA0,2
920949014,920949019,5,mixed,BXA0,1
920984370,920984375,5,mixed,BX91,1
920988622,920988660,38,mixed,BX91|BXBa,2
920999974,921000010,36,mixed,BX91|BXA0,2
921004258,921004336,78,mixed,BX91|BXA0|BXT,3
921015850,921015885,35,mixed,BX91|BXA0,2
921020127,921020208,81,mixed,BX91|BXA0|BXT,3
921054774,921054811,37,mixed,BX91|BXA0,2
921058963,921059000,37,mixed,BX91|BXA0,2
921070025,921070093,68,primary_chain_no4,BX*Hd|BX91|BXA0,3
921074426,921074513,87,primary_chain_no4,BX*Hd|BX91|BXA0,3
921086328,921086396,68,primary_chain_no4,BX*Hd|BX91|BXA0,3
921091052,921091163,111,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
921111146,921111189,43,mixed,BX{|BX{,2
921115580,921115623,43,mixed,BX{|BX{,2
921126740,921126807,67,primary_chain_no4,BX*Hd|BX91|BXA0,3
921131017,921131085,68,primary_chain_no4,BX*Hd|BX91|BXA0,3
921141989,921142058,69,mixed,BX91|BXA0|BXI1,3
921146406,921146475,69,mixed,BX91|BXA0|BXI1,3
921157168,921157204,36,mixed,BX91|BXA0,2
921161528,921161563,35,mixed,BX91|BXA0,2
921182062,921182067,5,mixed,BX{,1
921186115,921186120,5,mixed,BX{,1
921196640,921196704,64,mixed,BX*Hd|BXA0,2
921200986,921201052,66,primary_chain_no4,BX*Hd|BX91|BXA0,3
921211961,921212032,71,mixed,BX*Hd|BXA0,2
921216507,921216573,66,primary_chain_no4,BX*Hd|BX91|BXA0,3
921228104,921228173,69,mixed,BX*Hd|BX91|BXU,3
921232375,921232444,69,primary_chain_no4,BX*Hd|BX91|BXA0,3
921268628,921268633,5,mixed,BX91,1
921283843,921283848,5,mixed,BXU,1
921288115,921288120,5,mixed,BX91,1
921299435,921299471,36,mixed,BX91|BXI1,2
921304077,921304112,35,mixed,BX91|BXI1,2
921325469,921325474,5,mixed,BX{,1
921330203,921330208,5,mixed,BX{,1
921343472,921343578,106,mixed,BX*Hd|BXI1,2
921348528,921348533,5,mixed,BXI1,1
921362081,921362086,5,mixed,BXI1,1
921367534,921367539,5,mixed,BXI1,1
921380849,921380854,5,mixed,BXA0,1
921386448,921386453,5,mixed,BXA0,1
921428179,921428217,38,mixed,BX91|BXA0,2
921433571,921433652,81,mixed,BX91|BXA0|BXU,3
921448218,921448262,44,mixed,BX91|BXBa,2
921454595,921454635,40,mixed,BX91|BXBa,2
921468942,921468981,39,mixed,BX91|BXBa,2
921474560,921474597,37,mixed,BX91|BXBa,2
921513031,921513119,88,mixed,BX91|BXA0|BXI1,3
921517529,921517611,82,mixed,BX91|BXA0|BXI1,3
921529416,921529497,81,mixed,BX91|BXA0|BXI1,3
921533704,921533788,84,mixed,BX91|BXA0|BXI1,3
921545272,921545359,87,mixed,BX91|BXA0|BXI1,3
921549548,921549663,115,mixed,BX91|BXA0|BXI1,3
921569970,921569975,5,mixed,BXBa,1
921574371,921574376,5,mixed,BXBa,1
921585795,921585837,42,mixed,BX91|BXA0,2
921590227,921590271,44,mixed,BX91|BXA0,2
921601293,921601391,98,mixed,BX91|BXA0|BXI1,3
921605778,921605867,89,mixed,BX91|BXA0|BXI1,3
921617920,921618011,91,mixed,BX91|BXA0|BXI1,3
921622654,921622705,51,mixed,BXA0|BXI1,2
921661064,921661069,5,mixed,BX91,1
921666009,921666014,5,mixed,BX*Hd,1
921678101,921678192,91,mixed,BX91|BXU,2
921683323,921683328,5,mixed,BX91,1
921696405,921696443,38,mixed,BX*Hd|BX91,2
921701368,921701405,37,mixed,BX*Hd|BX91,2
921740832,921740837,5,mixed,BXA0,1
921745672,921745764,92,mixed,BX91|BXA0|BXI1,3
921758388,921758474,86,mixed,BX91|BXU,2
921763510,921763596,86,mixed,BX91|BXBa|BXU,3
921775998,921776087,89,mixed,BX91|BXA0|BXI1,3
921781150,921781200,50,mixed,BX91|BXA0,2
921820100,921820186,86,mixed,BX91|BXA0|BXQ,3
921824801,921824841,40,mixed,BX91|BXA0,2
921837155,921837194,39,mixed,BX91|BXA0,2
921842231,921842276,45,mixed,BX91|BXA0,2
921855426,921855472,46,mixed,BX91|BXA0,2
921860376,921860422,46,mixed,BX91|BXA0,2
921881913,921881961,48,mixed,BXU|BX{,2
921886662,921886709,47,mixed,BXU|BX{,2
921899695,921899739,44,mixed,BX91|BXA0,2
921904524,921904608,84,mixed,BX91|BXA0|BXI1,3
921917426,921917470,44,mixed,BX91|BXA0,2
921922268,921922310,42,mixed,BX91|BXA0,2
921935106,921935196,90,mixed,BX91|BXI1,2
921939753,921939856,103,mixed,BX91|BXI1,2
921960123,921960128,5,mixed,BX{,1
921964359,921964364,5,mixed,BX{,1
921975026,921975063,37,mixed,BX*Hd|BX91,2
921988838,921988961,123,mixed,BX*Hd|BX91|BXU,3
921992607,921992650,43,mixed,BX*Hd|BX91,2
922001654,922001732,78,mixed,BX*Hd|BXQ|BXQ,3
922005754,922005793,39,mixed,BX*Hd|BX91,2
922036041,922036046,5,mixed,BX91,1
922039238,922039243,5,mixed,BXQ,1
922047285,922047325,40,mixed,BX91|BXA0,2
922050558,922050563,5,mixed,BXA0,1
922060001,922060006,5,mixed,BXA0,1
922099843,922099848,5,mixed,BX91,1
922103948,922103984,36,mixed,BX*Hd|BX91,2
922116051,922116088,37,mixed,BX*Hd|BX91,2
922120714,922120719,5,mixed,BXBa,1
922132969,922133038,69,mixed,BX*Hd|BX91|BXBa,3
922137603,922137673,70,mixed,BX*Hd|BX91|BXBa,3
922175788,922175877,89,mixed,BX91|BXA0|BXI1,3
922180444,922180488,44,mixed,BX91|BXA0,2
922193235,922193309,74,primary_chain_no4,BX*Hd|BX91|BXA0,3
922198221,922198341,120,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
922211111,922211156,45,mixed,BX91|BXA0,2
922215900,922215943,43,mixed,BX91|BXA0,2
922235945,922235986,41,mixed,BX91|BXBa,2
922241204,922241243,39,mixed,BX91|BXBa,2
922255332,922255376,44,mixed,BX91|BXA0,2
922260779,922260856,77,primary_chain_no4,BX*Hd|BX91|BXA0,3
922275238,922275281,43,mixed,BX91|BXA0,2
922280643,922280690,47,mixed,BX91|BXA0,2
922293505,922293547,42,mixed,BX91|BXA0,2
922297915,922297954,39,mixed,BX91|BXA0,2
922319253,922319258,5,mixed,BX91,1
922323984,922323989,5,mixed,BX91,1
922335866,922335964,98,mixed,BX91|BXA0|BXQ,3
922340043,922340154,111,mixed,BX91|BXA0|BXQ,3
922351213,922351311,98,mixed,BX91|BXA0|BXI1,3
922355544,922355641,97,mixed,BX91|BXA0|BXQ,3
922366657,922366756,99,mixed,BX91|BXA0|BXI1,3
922370741,922370838,97,mixed,BX91|BXA0|BXI1,3
922391488,922391597,109,mixed,BX91|BXA0|BX{,3
922395936,922396029,93,mixed,BX91|BXA0|BX{,3
922406551,922406648,97,mixed,BX91|BXA0|BXI1,3
922411033,922411123,90,mixed,BX91|BXA0|BXI1,3
922421947,922422044,97,mixed,BX91|BXA0|BXI1,3
922426361,922426454,93,mixed,BX91|BXA0|BXI1,3
922437054,922437144,90,mixed,BX91|BXA0|BXI1,3
922441403,922441496,93,mixed,BX91|BXA0|BXI1,3
922462274,922462279,5,mixed,BXBa,1
922466617,922466622,5,mixed,BXBa,1
922477954,922478041,87,mixed,BX91|BXA0|BXI1,3
922482441,922482535,94,mixed,BX91|BXA0|BXI1,3
922494420,922494474,54,mixed,BX91|BXA0,2
922499019,922499064,45,mixed,BX91|BXA0,2
922511472,922511477,5,mixed,BX91,1
922556342,922556382,40,mixed,BX*Hd|BX91,2
922575233,922575272,39,mixed,BX*Hd|BX91,2
922580545,922580587,42,mixed,BX*Hd|BX91,2
922594208,922594248,40,mixed,BX*Hd|BX91,2
922599493,922599534,41,mixed,BX*Hd|BX91,2
922640076,922640116,40,mixed,BX91|BXA0,2
922645010,922645054,44,mixed,BX91|BXA0,2
922658122,922658127,5,mixed,BX91,1
922663264,922663269,5,mixed,BX91,1
922676091,922676096,5,mixed,BX91,1
922717432,922717518,86,mixed,BX91|BXA0|BXI1,3
922721639,922721725,86,mixed,BX91|BXA0|BXI1,3
922732511,922732591,80,mixed,BX91|BXA0|BXI1,3
922736490,922736571,81,mixed,BX91|BXA0|BXI1,3
922747198,922747282,84,mixed,BX91|BXA0|BXI1,3
922751200,922751297,97,mixed,BX91|BXA0|BXI1,3
922771516,922771570,54,mixed,BX91|BXA0,2
922775657,922775710,53,mixed,BX91|BXA0,2
922786027,922786155,128,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
922790039,922790086,47,mixed,BX91|BXA0,2
922800049,922800125,76,mixed,BX91|BXA0|BXQ,3
922804206,922804283,77,mixed,BX91|BXA0|BXI1,3
922814411,922814501,90,mixed,BX91|BXA0|BXQ,3
922818455,922818545,90,mixed,BX91|BXA0|BXQ,3
922838914,922838919,5,mixed,BX{,1
922842861,922842866,5,mixed,BX{,1
922852115,922852245,130,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
922855840,922855916,76,primary_chain_no4,BX*Hd|BX91|BXA0,3
922865722,922865790,68,primary_chain_no4,BX*Hd|BX91|BXA0,3
922869461,922869528,67,primary_chain_no4,BX*Hd|BX91|BXA0,3
922879534,922879642,108,mixed,BX*Hd|BX91|BXI1,3
922883472,922883573,101,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
922903670,922903675,5,mixed,BXU,1
922907613,922907618,5,mixed,BXU,1
922918984,922919068,84,mixed,BX91|BXA0|BXU,3
922923190,922923265,75,mixed,BX91|BXA0|BXT,3
922935682,922935758,76,mixed,BX91|BXA0|BXQ,3
922941017,922941091,74,mixed,BX91|BXQ,2
922954889,922954929,40,mixed,BX91|BXA0,2
922960360,922960398,38,mixed,BX91|BXA0,2
922982035,922982118,83,mixed,BXU|BX{,2
922987108,922987193,85,mixed,BXU|BX{,2
922999460,922999465,5,mixed,BXA0,1
923003450,923003455,5,mixed,BXA0,1
923015162,923015199,37,mixed,BX91|BXA0,2
923019343,923019380,37,mixed,BX91|BXA0,2
923031394,923031431,37,mixed,BX91|BXA0,2
923035609,923035646,37,mixed,BX91|BXA0,2
923056436,923056511,75,mixed,BXU|BX{,2
923060687,923060762,75,mixed,BXU|BX{,2
923071871,923071908,37,mixed,BX91|BXA0,2
923076015,923076115,100,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
923087327,923087395,68,mixed,BX91|BXA0|BXI1,3
923091302,923091402,100,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
923102861,923102929,68,mixed,BX91|BXA0|BXU,3
923107366,923107403,37,mixed,BX91|BXA0,2
923128600,923128605,5,mixed,BXU,1
923133298,923133375,77,mixed,BXU|BX{,2
923144441,923144510,69,mixed,BX91|BXA0|BXI1,3
923148931,923149002,71,mixed,BX91|BXA0|BXI1,3
923160113,923160182,69,mixed,BX91|BXA0|BXU,3
923164409,923164478,69,mixed,BX91|BXA0|BXU,3
923175408,923175477,69,mixed,BX91|BXA0|BXI1,3
923179485,923179554,69,mixed,BX91|BXA0|BXI1,3
923214381,923214451,70,mixed,BX91|BXA0|BXI1,3
923217952,923218022,70,mixed,BX91|BXA0|BXI1,3
923228097,923228134,37,mixed,BX91|BXA0,2
923231449,923231523,74,mixed,BX91|BXU,2
923242157,923242194,37,mixed,BX91|BXA0,2
923245556,923245626,70,mixed,BX91|BXA0|BXU,3
923265209,923265214,5,mixed,BXA0,1
923268573,923268578,5,mixed,BXA0,1
923278027,923278064,37,mixed,BX91|BXA0,2
923281334,923281371,37,mixed,BX91|BXA0,2
923291970,923292007,37,mixed,BX91|BXA0,2
923295451,923295488,37,mixed,BX91|BXA0,2
923306609,923306646,37,mixed,BX91|BXA0,2
923310404,923310441,37,mixed,BX91|BXA0,2
923330533,923330538,5,mixed,BXU,1
923334527,923334532,5,mixed,BXU,1
923345082,923345119,37,mixed,BX91|BXA0,2
923348700,923348737,37,mixed,BX91|BXA0,2
923360025,923360030,5,mixed,BX91,1
923364168,923364240,72,mixed,BX91|BX{|BXU,3
923376347,923376384,37,mixed,BX91|BXA0,2
923380336,923380373,37,mixed,BX91|BXU,2
923417784,923417789,5,mixed,BX91,1
923422053,923422058,5,mixed,BX91,1
923438571,923438576,5,mixed,BX91,1
923450541,923450546,5,mixed,BX91,1
923454715,923454720,5,mixed,BX91,1
923490648,923490737,89,mixed,BX91|BXA0|BXU,3
923494245,923494333,88,mixed,BX91|BXA0|BXU,3
923505760,923505853,93,mixed,BX91|BXA0|BXQ,3
923509615,923509701,86,mixed,BX91|BXA0|BXT,3
923521167,923521261,94,mixed,BX91|BXA0|BXT,3
923525148,923525243,95,mixed,BX91|BXT,2
923546110,923546174,64,mixed,BXU|BX{,2
923549896,923549950,54,mixed,BXU|BX{,2
923560790,923560887,97,mixed,BX91|BXI1,2
923564162,923564167,5,mixed,BX91,1
923574965,923575063,98,mixed,BX91|BXI1,2
923578712,923578717,5,mixed,BX91,1
923589316,923589431,115,mixed,BX91|BXU,2
923592964,923593054,90,mixed,BX91|BXT,2
923613668,923613673,5,mixed,BX{,1
923617199,923617204,5,mixed,BX{,1
923627239,923627318,79,mixed,BX91|BXA0|BXI1,3
923630590,923630669,79,mixed,BX91|BXA0|BXI1,3
923641384,923641423,39,mixed,BX91|BXA0,2
923643626,923643631,5,mixed,BXU,1
923645307,923645346,39,mixed,BX91|BXA0,2
923656536,923656656,120,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
923660660,923660749,89,mixed,BX91|BXA0|BXI1,3
923681767,923681816,49,mixed,BX91|BXA0,2
923686008,923686049,41,mixed,BX91|BXA0,2
923697817,923697910,93,mixed,BX91|BXA0|BXI1,3
923701906,923701954,48,mixed,BX91|BXA0,2
923714493,923714580,87,mixed,BX91|BXA0|BXU,3
923719080,923719158,78,primary_chain_no4,BX*Hd|BX91|BXA0,3
923732098,923732185,87,mixed,BX91|BXBa|BXU,3
923736678,923736802,124,mixed,BX*Hd|BX91|BXBa|BXU,4
923758203,923758250,47,mixed,BX91|BXBa,2
923762674,923762721,47,mixed,BX91|BXBa,2
923775047,923775128,81,mixed,BX91|BXA0|BXI1,3
923779455,923779543,88,mixed,BX91|BXA0|BXI1,3
923791526,923791567,41,mixed,BX91|BXA0,2
923795732,923795822,90,mixed,BX91|BXA0|BXI1,3
923807271,923807314,43,mixed,BX91|BXA0,2
923811280,923811319,39,mixed,BX91|BXA0,2
923831752,923831757,5,mixed,BXA0,1
923835235,923835240,5,mixed,BXA0,1
923844767,923844850,83,mixed,BX91|BXA0|BXI1,3
923848083,923848088,5,mixed,BXA0,1
923864190,923864279,89,mixed,BX91|BXQ,2
923872216,923872260,44,mixed,BX91|BXBa,2
923892995,923893036,41,mixed,BX91|BXA0,2
923899394,923899435,41,mixed,BX91|BXA0,2
923924960,923924965,5,mixed,BX{,1
923932469,923932474,5,mixed,BX{,1
923953835,923953982,147,mixed,BX*Hd|BX91|BXI1,3
923963853,923963965,112,mixed,BX*Hd|BX91|BXI1,3
923984788,923984898,110,mixed,BX*Hd|BXT,2
923993109,923993223,114,mixed,BX*Hd|BX91|BXI1,3
924010343,924010432,89,mixed,BX91|BXI1,2
924017256,924017339,83,mixed,BX91|BXI1,2
924057005,924057074,69,mixed,BX*Hd|BX91|BXBa,3
924061699,924061738,39,mixed,BX91|BXBa,2
924073663,924073775,112,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
924078110,924078151,41,mixed,BX91|BXA0,2
924089997,924090036,39,mixed,BX91|BXA0,2
924094490,924094530,40,mixed,BX91|BXA0,2
924113330,924113376,46,mixed,BX91|BXBa,2
924117312,924117358,46,mixed,BX91|BXBa,2
924128519,924128627,108,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
924132355,924132471,116,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4
924143591,924143629,38,mixed,BX91|BXA0,2
924147442,924147479,37,mixed,BX91|BXA0,2
924158593,924158663,70,mixed,BX91|BXBa|BXU,3
924162264,924162347,83,mixed,BX91|BXBa|BXU,3
924181204,924181247,43,mixed,BX91|BXA0,2
924185105,924185110,5,mixed,BX91,1
924224549,924224648,99,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
924228544,924228643,99,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
924241097,924241197,100,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
924245265,924245365,100,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
924257957,924258062,105,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
924262080,924262185,105,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
924287146,924287183,37,mixed,BX91|BXA0,2
924299357,924299461,104,primary_chain_no4,BX*Hd|BX91|BXA0|BXQ,4
924303495,924303602,107,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
924315721,924315832,111,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
924320129,924320240,111,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
924333088,924333158,70,primary_chain_no4,BX*Hd|BX91|BXA0,3
924337904,924337976,72,primary_chain_no4,BX*Hd|BX91|BXA0,3
924359287,924359327,40,mixed,BX91|BX{,2
924364067,924364105,38,mixed,BX91|BX{,2
924376655,924376660,5,mixed,BX91,1
924381177,924381182,5,mixed,BX91,1
924393986,924393991,5,mixed,BX91,1
924453557,924453562,5,mixed,BX91,1
924470975,924470980,5,mixed,BX91,1
924475600,924475637,37,mixed,BX*Hd|BX91,2
924490445,924490450,5,mixed,BX91,1
924567819,924567824,5,mixed,BX91,1
924584583,924584588,5,mixed,BXU,1
924637208,924637284,76,mixed,BX91|BXA0|BXU,3
924642808,924642841,33,mixed,BX91|BXA0,2
924658082,924658159,77,mixed,BX91|BXA0|BXU,3
924663275,924663314,39,mixed,BX91|BXA0,2
924677952,924678062,110,mixed,BX*Hd|BXA0|BXQ,3
924683004,924683009,5,mixed,BXA0,1
924705776,924705835,59,mixed,BX{|BX{,2
924710449,924710506,57,mixed,BX{|BX{,2
924723539,924723581,42,mixed,BX91|BXA0,2
924727844,924727849,5,mixed,BX91,1
924740698,924740703,5,mixed,BX91,1
924745068,924745156,88,mixed,BX91|BXQ,2
924758108,924758113,5,mixed,BX91,1
924762727,924762816,89,mixed,BX91|BXU,2
924785015,924785020,5,mixed,BXU,1
924789786,924789791,5,mixed,BXU,1
924802700,924802763,63,primary_chain_no4,BX*Hd|BX91|BXA0,3
924807532,924807600,68,primary_chain_no4,BX*Hd|BX91|BXA0,3
924820918,924821031,113,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
924825772,924825882,110,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
924839240,924839311,71,primary_chain_no4,BX*Hd|BX91|BXA0,3
924843880,924843997,117,primary_chain_no4,BX*Hd|BX91|BXA0|BXU,4
924866753,924866758,5,mixed,BX{,1
924871440,924871445,5,mixed,BX{,1
924884746,924884819,73,mixed,BX91|BXA0|BXI1,3
924889261,924889338,77,mixed,BX91|BXA0|BXI1,3
924902868,924902911,43,mixed,BX91|BXA0,2
924907546,924907586,40,mixed,BX91|BXA0,2
924920970,924921006,36,mixed,BX91|BXA0,2
924925437,924925442,5,mixed,BXA0,1
924967540,924967575,35,mixed,BX91|BXA0,2
924972791,924972829,38,mixed,BX91|BXA0,2
924987678,924987755,77,mixed,BX91|BXA0|BXI1,3
924993695,924993771,76,mixed,BX91|BXA0|BXI1,3
925008741,925008819,78,mixed,BX91|BXA0|BXI1,3
925014550,925014632,82,mixed,BX91|BXA0|BXI1,3
925056524,925056599,75,mixed,BX91|BXA0|BXQ,3
925061656,925061734,78,mixed,BX91|BXA0|BXI1,3
925075761,925075875,114,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
925080847,925080959,112,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
925095144,925095212,68,primary_chain_no4,BX*Hd|BX91|BXA0,3
925100507,925100619,112,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
925123156,925123199,43,mixed,BX{|BX{,2
925128527,925128570,43,mixed,BX{|BX{,2
925142170,925142237,67,primary_chain_no4,BX*Hd|BX91|BXA0,3
925147031,925147099,68,primary_chain_no4,BX*Hd|BX91|BXA0,3
925160587,925160621,34,mixed,BX91|BXA0,2
925165537,925165572,35,mixed,BX91|BXA0,2
925178354,925178390,36,mixed,BX91|BXBa,2
925182993,925183061,68,mixed,BX91|BXBa|BXU,3
925204837,925204842,5,mixed,BX{,1
925209427,925209432,5,mixed,BX{,1
925221822,925221886,64,mixed,BX*Hd|BXA0,2
925226146,925226212,66,primary_chain_no4,BX*Hd|BX91|BXA0,3
925238677,925238748,71,mixed,BX*Hd|BXA0,2
925243489,925243555,66,primary_chain_no4,BX*Hd|BX91|BXA0,3
925256274,925256343,69,mixed,BX*Hd|BX91|BXU,3
925260782,925260851,69,primary_chain_no4,BX*Hd|BX91|BXA0,3
925300549,925300554,5,mixed,BX91,1
925317616,925317621,5,mixed,BXU,1
925322518,925322555,37,mixed,BX91|BXT,2
925336179,925336215,36,mixed,BX91|BXI1,2
925341068,925341144,76,mixed,BX91|BXI1|BXT,3
925365239,925365244,5,mixed,BX{,1
925370786,925370791,5,mixed,BX{,1
925386311,925386316,5,mixed,BX*Hd,1
925391914,925391919,5,mixed,BXU,1
925432115,925432153,38,mixed,BXBa|BXU,2
925438696,925438734,38,mixed,BXBa|BXU,2
925490261,925490336,75,mixed,BX91|BXU,2
925497294,925497299,5,mixed,BX91,1
925516429,925516434,5,mixed,BX91,1
925523585,925523625,40,mixed,BX91|BXA0,2
925542626,925542706,80,mixed,BX91|BXI1,2
925549818,925549823,5,mixed,BX91,1
925599751,925599797,46,mixed,BX91|BXA0,2
925606322,925606364,42,mixed,BX91|BXA0,2
925623592,925623676,84,mixed,BX91|BXA0|BXI1,3
925630567,925630651,84,mixed,BX91|BXA0|BXI1,3
925646164,925646251,87,mixed,BX91|BXA0|BXI1,3
925652037,925652085,48,mixed,BX91|BXA0,2
925676168,925676173,5,mixed,BXBa,1
925681542,925681547,5,mixed,BXBa,1
925696554,925696596,42,mixed,BX91|BXA0,2
925702676,925702764,88,mixed,BX91|BXA0|BXQ,3
925717726,925717826,100,mixed,BX91|BXA0|BXU,3
925723831,925723921,90,mixed,BX91|BXA0|BXU,3
925738862,925738906,44,mixed,BX91|BXBa,2
925744933,925744938,5,mixed,BXBa,1
925789144,925789149,5,mixed,BX91,1
925794977,925794982,5,mixed,BX*Hd,1
925809471,925809476,5,mixed,BX91,1
925815253,925815258,5,mixed,BX91,1
925829632,925829670,38,mixed,BX*Hd|BX91,2
925834915,925834952,37,mixed,BX*Hd|BX91,2
925859073,925859078,5,mixed,BX{,1
925864606,925864611,5,mixed,BX{,1
925879503,925879508,5,mixed,BXA0,1
925884911,925884953,42,mixed,BX91|BXA0,2
925900489,925900494,5,mixed,BX91,1
925906396,925906438,42,mixed,BX91|BXA0,2
925921940,925921983,43,mixed,BX91|BXA0,2
925927918,925928017,99,mixed,BX91|BXA0|BXT,3
925973450,925973536,86,mixed,BX91|BXA0|BXU,3
925980057,925980097,40,mixed,BX91|BXA0,2
925996787,925996826,39,mixed,BX91|BXA0,2
926003729,926003774,45,mixed,BX91|BXA0,2
926020546,926020592,46,mixed,BX91|BXA0,2
926026993,926027039,46,mixed,BX91|BXA0,2
926051357,926051405,48,mixed,BXU|BX{,2
926057389,926057436,47,mixed,BXU|BX{,2
926072688,926072777,89,mixed,BX91|BXA0|BXI1,3
926078458,926078546,88,mixed,BX91|BXA0|BXI1,3
926093253,926093297,44,mixed,BX91|BXA0,2
926098944,926098986,42,mixed,BX91|BXA0,2
926113281,926113373,92,mixed,BX91|BXI1,2
926118754,926118759,5,mixed,BX91,1
926142097,926142102,5,mixed,BX{,1
926147752,926147757,5,mixed,BX{,1
926161187,926161260,73,primary_chain_no4,BX*Hd|BX91|BXA0,3
926179833,926179955,122,mixed,BX*Hd|BX91|BXU,3
926184865,926184908,43,mixed,BX*Hd|BX91,2
926198784,926198862,78,mixed,BX*Hd|BXQ|BXQ,3
926204433,926204472,39,mixed,BX*Hd|BX91,2
926247846,926247851,5,mixed,BX91,1
926253059,926253064,5,mixed,BXQ,1
926266503,926266543,40,mixed,BX91|BXA0,2
926271695,926271700,5,mixed,BXA0,1
926284624,926284629,5,mixed,BXA0,1
926331261,926331266,5,mixed,BX91,1
926336372,926336408,36,mixed,BX*Hd|BX91,2
926349242,926349279,37,mixed,BX*Hd|BX91,2
926354138,926354187,49,mixed,BXBa|BXU,2
926367370,926367476,106,primary_chain_no4,BX*Hd|BX91|BXA0|BXT,4
926372470,926372540,70,primary_chain_no4,BX*Hd|BX91|BXA0,3
926412520,926412605,85,mixed,BX91|BXA0|BXI1,3
926417186,926417264,78,mixed,BX91|BXA0|BXI1,3
926429580,926429700,120,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
926434179,926434296,117,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
926446672,926446763,91,mixed,BX91|BXA0|BXU,3
926451302,926451392,90,mixed,BX91|BXA0|BXU,3
926472411,926472452,41,mixed,BX91|BXBa,2
926476943,926476982,39,mixed,BX91|BXBa,2
926488969,926489059,90,mixed,BX91|BXA0|BXI1,3
926493341,926493461,120,primary_chain,BX*Hd|BX91|BXA0|BXI1,4
926505618,926505706,88,mixed,BX91|BXA0|BXI1,3
926509991,926510087,96,mixed,BX91|BXA0|BXI1,3
926522750,926522838,88,mixed,BX91|BXA0|BXI1,3
926527359,926527443,84,mixed,BX91|BXA0|BXI1,3
926549562,926549662,100,mixed,BX91|BXU,2
926553848,926553950,102,mixed,BX91|BXU,2
926565443,926565541,98,mixed,BX91|BXA0|BXI1,3
926569782,926569875,93,mixed,BX91|BXQ,2
926581431,926581529,98,mixed,BX91|BXI1,2
926585598,926585695,97,mixed,BX91|BXI1,2
926602112,926602211,99,mixed,BX91|BXI1,2
926624573,926624682,109,mixed,BX91|BX{,2
926628705,926628795,90,mixed,BX91|BX{,2
926640968,926641063,95,mixed,BX91|BXA0|BXI1,3
926645194,926645239,45,mixed,BX91|BXA0,2
926658021,926658070,49,mixed,BX91|BXA0,2
926662773,926662820,47,mixed,BX91|BXA0,2
